track_id;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;mode;speechness;tempo;time_signature;valence
1pJQAHpD51J7GYaFrrFO9S;0.0199;0.567;0.464;9.31e-06;5;0.269;-9.66;1;0.0302;99.806;4;0.309
2yt6Kz7WsyD3PHsQKxpuOp;0.00437;0.741;0.642;3.32e-05;5;0.188;-6.254;1;0.0397;144.023;4;0.453
3PphpfcIpywcTWK3Ufp2m9;0.908;0.242;0.196;0.934;3;0.122;-18.657;0;0.0355;71.599;3;0.0502
0oTQflkDlj2wkCLSB5xNXk;0.0237;0.67;0.865;0.0874;5;0.952;-8.594;0;0.0433;138.003;4;0.612
6TXBbGLm89krX2OzBt5eMo;0.207;0.572;0.746;0.00676;5;0.134;-8.523;1;0.033;110.8;4;0.707
0n3u0b0Wgqfmf3nKvVkToj;0.925;0.12;0.014;0.916;3;0.063;-31.207;0;0.0477;63.299;3;0.0498
4UOq3yRhkyD2dKrDG4jV9K;0.298;0.491;0.643;0.505;6;0.301;-8.642;1;0.0415;127.955;4;0.658
2XeZi7qwChzLOt32tsoPXV;0.991;0.574;0.0577;0.912;3;0.111;-22.165;0;0.0393;140.994;3;0.0849
5ewxkXFz2Mfv7deyoMt9XB;0.995;0.368;0.0207;0.947;3;0.112;-29.217;1;0.0571;101.144;3;0.205
4bnCJGhuuLyoJwwG3pUiHb;0.000127;0.578;0.994;0.0279;11;0.36;-7.966;0;0.041;139.999;4;0.831
4wijcaQZo3SEHzfnhEaq5F;0.169;0.462;0.63;0;5;0.0862;-7.793;1;0.21;129.946;4;0.125
4kfGw9gznz9HP1sChhbkpj;0.963;0.33;0.173;0.858;3;0.107;-23.538;1;0.0424;150.043;3;0.0547
3N9ZntO9poYoBRXWMSfpAr;0.00202;0.232;0.918;0.00243;5;0.106;-5.049;0;0.0534;89.803;4;0.14
3a6enSby0Rw9mrRPKDvqEL;0.994;0.538;0.0148;0.929;0;0.102;-21.967;1;0.0856;70.826;3;0.328
1Q0vf5T9hlgRcOohsk3eJL;0.981;0.221;0.0711;0.872;3;0.144;-25.408;1;0.0414;172.951;3;0.0679
40ncfgHJEmnC6kt1atUekN;0.985;0.404;0.134;0.884;3;0.156;-20.222;1;0.0307;100.155;3;0.413
5L2hrWwcDTguoMpLZFbMZJ;0.438;0.621;0.569;0.579;5;0.179;-10.152;0;0.0384;120.065;4;0.416
4FPl7RHJ8SQz6BZeRNxBTs;0.875;0.202;0.147;0.887;3;0.109;-22.582;1;0.0322;68.726;3;0.0391
4y39M3SRhodDWXVxUGnvVl;0.309;0.741;0.682;0;5;0.349;-6.679;1;0.0549;124.977;4;0.809
6kkEA7YXcfMXzI77XdVH1m;0.985;0.668;0.0239;0.921;3;0.185;-21.926;1;0.0524;94.971;3;0.334
5VetjL96tII8Ghiyyjd0CQ;0.996;0.209;0.318;0.97;3;0.0909;-18.15;0;0.0418;118.179;3;0.0292
0VmdveDdlr2FMGwBljCfxA;0.189;0.514;0.719;0.000443;5;0.107;-7.679;1;0.0278;99.98;4;0.304
3NwsNycaxGfMH8BElt9izZ;0.000207;0.305;0.93;5.55e-05;5;0.237;-4.123;0;0.0468;133.802;4;0.253
7pbMkDgFy2c2qwiu8iMzNp;0.985;0.324;0.0711;0.857;9;0.0925;-23.476;0;0.0364;69.408;3;0.0426
3lSOZb5rruEnFbe9xWELF6;0.959;0.348;0.169;0.889;1;0.1;-18.45;1;0.0413;138.877;3;0.107
6H5S9EYCdSIc09Ypy60djI;0.732;0.514;0.42;0.849;5;0.211;-19.294;0;0.061;110.041;4;0.0388
1ZffkmPHOgyqjs4d6kcf6X;0.811;0.4;0.347;0.953;5;0.113;-14.227;0;0.0281;100.035;4;0.0382
7DSJEKxK2S72UEQRtqMBrV;0.00293;0.577;0.951;0;5;0.417;-3.17;1;0.0697;124.066;4;0.556
7ewwVrBOaJRYHsmHIcsz4k;0.9;0.174;0.15;0.877;10;0.155;-20.276;0;0.0433;117.697;3;0.034
79sZiIEQ2y2K5no1HjI16J;0.808;0.163;0.255;0.917;3;0.137;-22.014;1;0.104;74.582;3;0.0964
7efWQXhpDG5yifb2yvoZbm;0.00207;0.578;0.927;0.554;5;0.321;-7.509;0;0.0333;142.004;4;0.418
3knnDuCtU1FlkN7Y1Dpi60;0.00206;0.509;0.883;0;5;0.287;-4.287;1;0.0552;139.977;4;0.601
7n5nc7BSk7F9QOiN4N1CcQ;0.903;0.498;0.224;0.649;3;0.0672;-20.792;1;0.0563;130.338;3;0.0731
0vy1K9FhCK8woHW7MKEcBG;0.336;0.621;0.61;0;5;0.157;-8.455;1;0.0454;139.001;4;0.424
67GqDAHwANUKWosBadk3Wl;0.99;0.2;0.159;0.866;3;0.11;-20.996;1;0.035;173.115;3;0.0963
2VAj5neEe0Qv9ArUs3Z57Q;0.00267;0.331;0.807;1.65e-05;5;0.151;-6.033;0;0.0882;125.254;4;0.323
6KUSRcBYmNADirGQcEZ2gK;0.983;0.11;0.0978;0.894;3;0.105;-26.015;1;0.0455;75.573;3;0.0388
2aaFA9KHcJWrbvQMGzdBVw;0.945;0.383;0.0626;0.932;3;0.075;-23.669;1;0.0295;70.042;3;0.13
2B5XAylCrkX3nzRGuShuly;0.168;0.395;0.561;0;5;0.0614;-9.138;1;0.0494;77.381;4;0.458
2QjxTQAOtgiTJSO83VjJcv;0.995;0.655;0.033;0.962;1;0.104;-23.902;1;0.045;70.009;3;0.31
3Z8KDw9dS7t4lkmir5VQSe;0.198;0.511;0.592;0;5;0.213;-6.884;1;0.0294;87.017;4;0.158
61blBldjlrjCOiMnRfNSFk;0.201;0.696;0.739;0.000726;5;0.113;-6.616;1;0.0352;117.973;4;0.169
5687ci0VDYvvKipEAM1qs0;0.989;0.353;0.117;0.941;4;0.108;-23.319;1;0.0388;138.256;3;0.118
78ithux17R2xzplbC3JTqn;0.991;0.242;0.0668;0.882;0;0.117;-22.632;0;0.0363;66.808;3;0.133
3qb8M7HZFGPVmZe0Sf6K6Z;0.0503;0.706;0.675;1.92e-05;5;0.119;-7.743;1;0.167;143.882;4;0.329
1ydfCNLwj71sMfGEknZLm0;0.764;0.25;0.235;0.738;3;0.0941;-12.845;1;0.0325;139.758;3;0.0685
5zn26Hd0yYhUbB0K3AGhl8;0.169;0.607;0.743;0.000221;5;0.371;-6.057;1;0.0393;128.004;4;0.254
23XjlQCM8hhXnEIhiwRmwh;0.958;0.33;0.32;0.914;3;0.108;-13.8;0;0.0388;119.968;3;0.0696
